tag,order,adjoint_rms_error,adjoint_relative_rms_error,kernel_fro_error,reconstructed_psd_kernel_action_error,reconstructed_psd_kernel_min_eigenvalue,exact_kernel_min_eigenvalue
smooth_nonnormal,0,0.6310914392926695,0.42261722197169876,2.125491517166458,0.01283170134403902,1.0947898501844726,1.5426972466718802
smooth_nonnormal,1,0.15291516529271715,0.1024012977038364,0.45017576398853953,0.002848902605524834,1.4982779055076514,1.5426972466718802
smooth_nonnormal,2,0.032926542234641684,0.02204961585904959,0.08251396134999638,0.0004355913114484668,1.538155752642705,1.5426972466718802
smooth_nonnormal,4,0.0005746325639599222,0.0003848089242145384,0.0009694306943634643,4.323254605063784e-06,1.5426494325255868,1.5426972466718802
smooth_nonnormal,6,5.146759200902487e-06,3.446583078484732e-06,3.0027258102581844e-05,1.416121678752963e-07,1.5426978724767668,1.5426972466718802
smooth_nonnormal,8,4.344159711363972e-08,2.9091136318941726e-08,9.660907563547336e-08,4.197425438881555e-10,1.5426972451326342,1.5426972466718802
smooth_nonnormal,10,1.9817612028862331e-10,1.3271078674649362e-10,6.471850888145723e-10,2.749589187742713e-12,1.5426972466409443,1.5426972466718802
