A,actual_compiled_liouville_pde_run,code_sha256,config_sha256,depth,dt,duration,exact_final_loss,exact_gram_motion,exact_initial_loss,exact_min_theta,exact_plateau_candidate,exact_plateau_validated,gamma,gram_error_depth_index,gram_error_time,group,horizon,integrator,l1_all_depth_gram_error,l1_output_error,max_loss_increase_per_sample,method,model,motion_normalized_gram_error,n,normalized_output_error,order,output_error_time,restart_time,run_id,seed,sigma_w,sup_adjoint_defect,sup_all_depth_gram_error,sup_diagonal_gram_error,sup_forward_defect,sup_kernel_identity_defect,sup_loss_error,sup_mid_gram_error,sup_offdiagonal_gram_error,sup_output_error,sup_terminal_constraint_defect,sup_terminal_gram_error,sup_theta_error,surrogate,surrogate_plateau_candidate,surrogate_plateau_validated,tail_sup_all_depth_gram_error,tail_sup_output_error,terminal_all_depth_gram_error,terminal_output_error,training
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,958f3fb2131acf8fe89abd59e75d47c2c8d54150dc45bb4b7ec82676c05f31ed,16,0.02,32.0,7.703719777548943e-33,0.6595000929501457,0.4215459760954464,2.172562090151613,8.0,32.0,1.0,15,0.84,central,32.0,fixed-step classical RK4,0.8920204396598721,0.008492037835197351,0.0,K0,dense unconstrained 1/L residual tanh ResNet,0.047790402505204,64,0.009618800868529101,0,0.52,0.0,central_n64_L16_s6_sw0p65_A1_g1_r0_dt0p02,6,0.65,0.011484177430719288,0.03151777489430691,0.023784588847000795,0.0064108103356364625,0.03336865350649507,0.002864174625542573,0.019384044912122148,0.02070368447958338,0.009618800868529101,0.0,0.028522046516082422,0.06856000867541488,coupled q/r finite-matrix response projection,8.0,32.0,0.02800251365353068,5.23691153334427e-16,0.02800251365353056,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,958f3fb2131acf8fe89abd59e75d47c2c8d54150dc45bb4b7ec82676c05f31ed,16,0.02,32.0,7.703719777548943e-33,0.6595000929501457,0.4215459760954464,2.172562090151613,8.0,32.0,1.0,14,0.88,central,32.0,fixed-step classical RK4,0.057199256780015334,0.0002867389342116338,6.77927340424307e-32,K1,dense unconstrained 1/L residual tanh ResNet,0.002897479010409462,64,0.0003181695313111954,1,0.56,0.0,central_n64_L16_s6_sw0p65_A1_g1_r0_dt0p02,6,0.65,0.000829207411673625,0.0019108876766861362,0.0014827016987374354,0.0005019701044133293,0.0013994081851550512,6.401843084446329e-05,0.0003644049016651486,0.0013247688444453097,0.0003181695313111954,0.0,0.001794231307978433,0.004396823363220233,coupled q/r finite-matrix response projection,8.0,32.0,0.00179930558922225,2.2887833992611187e-16,0.0017993055892222274,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,958f3fb2131acf8fe89abd59e75d47c2c8d54150dc45bb4b7ec82676c05f31ed,16,0.02,32.0,7.703719777548943e-33,0.6595000929501457,0.4215459760954464,2.172562090151613,8.0,32.0,1.0,16,1.24,central,32.0,fixed-step classical RK4,0.004378357524744937,9.37467067585142e-06,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.00021055809718752025,64,1.1623491983180944e-05,2,0.2,0.0,central_n64_L16_s6_sw0p65_A1_g1_r0_dt0p02,6,0.65,5.245851525673912e-05,0.0001388630846665754,0.00010681427034822117,3.6692735755087925e-05,0.00014921501482398876,6.157025442099506e-06,1.943723710958001e-05,8.877959053415012e-05,1.1623491983180944e-05,0.0,0.0001388630846665754,0.00034593065597902624,coupled q/r finite-matrix response projection,8.0,32.0,0.00013805929758212276,2.220446049250313e-16,0.0001380592975820881,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,958f3fb2131acf8fe89abd59e75d47c2c8d54150dc45bb4b7ec82676c05f31ed,16,0.02,32.0,7.703719777548943e-33,0.6595000929501457,0.4215459760954464,2.172562090151613,8.0,32.0,1.0,15,4.2,central,32.0,fixed-step classical RK4,0.00021550668432503926,1.2014825741514151e-06,0.0,K3,dense unconstrained 1/L residual tanh ResNet,1.035391629123594e-05,64,1.7430625276955652e-06,3,0.32,0.0,central_n64_L16_s6_sw0p65_A1_g1_r0_dt0p02,6,0.65,3.0405121871256114e-06,6.828408756468129e-06,4.1379159996142005e-06,2.0303264164608515e-06,1.2512636876025763e-05,8.220053862029175e-07,4.34578157608658e-06,5.431833888536719e-06,1.7430625276955652e-06,0.0,4.186780855592926e-06,1.3837414192917789e-05,coupled q/r finite-matrix response projection,8.0,32.0,6.828408194491425e-06,2.220446049250313e-16,6.828408194491425e-06,1.5700924586837752e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,13ce51e28b4add4cc049e4dca90ba74230bef6ad4fd8cf879527daafdc8fc381,8,0.01,4.0,5.029570098501959e-12,0.7305644022351149,0.5797689729724737,2.0947011947710052,,,1.0,7,1.0,control,4.0,fixed-step classical RK4,0.2857570223418701,0.017953491983430218,0.0,K0,dense unconstrained 1/L residual tanh ResNet,0.11176699046021947,32,0.016754748570915426,0,0.6,0.0,control_n32_L8_s15_sw0p65_A1_g1_r0_dt0p01,15,0.65,0.02856970490416315,0.08165298457518802,0.045534680950926824,0.015424895821970753,0.04815812887290775,0.006422632550874302,0.04468149399574521,0.06777759748422184,0.018041784474242567,0.0,0.058575418402848876,0.1622437591598335,coupled q/r finite-matrix response projection,,,0.07732158885956038,0.0010964636064640539,0.0765873598611521,4.061997267892783e-06,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,13ce51e28b4add4cc049e4dca90ba74230bef6ad4fd8cf879527daafdc8fc381,8,0.01,4.0,5.029570098501959e-12,0.7305644022351149,0.5797689729724737,2.0947011947710052,,,1.0,8,1.8,control,4.0,fixed-step classical RK4,0.022627871893176218,0.00041058609421058964,0.0,K1,dense unconstrained 1/L residual tanh ResNet,0.008419879019051201,32,0.00039196155658982,1,0.68,0.0,control_n32_L8_s15_sw0p65_A1_g1_r0_dt0p01,15,0.65,0.0034043064932442755,0.006151263882445126,0.003258399909763211,0.0015682056572781137,0.0011713736240779049,8.756403664397089e-05,0.0032065058666067526,0.00523073212072277,0.0004220705489104089,0.0,0.006151263882445126,0.006108921590790921,coupled q/r finite-matrix response projection,,,0.006151068116069425,2.7102816757889422e-05,0.006150434010858102,7.916711825522935e-08,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,13ce51e28b4add4cc049e4dca90ba74230bef6ad4fd8cf879527daafdc8fc381,8,0.01,4.0,5.029570098501959e-12,0.7305644022351149,0.5797689729724737,2.0947011947710052,,,1.0,4,4.0,control,4.0,fixed-step classical RK4,0.0010536295377079322,4.4340889961315335e-05,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.0003885281016754861,32,4.887640962111101e-05,2,0.48,0.0,control_n32_L8_s15_sw0p65_A1_g1_r0_dt0p01,15,0.65,0.00027149798432958447,0.0002838448003520954,0.0002461626146309441,0.00013110099055653246,0.000148586877994007,8.890692728025229e-06,0.0002838448003520954,0.00014132175290795899,5.2630909054023534e-05,0.0,0.0002756457421595646,0.0007540798066231631,coupled q/r finite-matrix response projection,,,0.0002838448003520954,1.2863596313517633e-06,0.0002838448003520954,3.1891482400450705e-09,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,13ce51e28b4add4cc049e4dca90ba74230bef6ad4fd8cf879527daafdc8fc381,8,0.01,4.0,5.029570098501959e-12,0.7305644022351149,0.5797689729724737,2.0947011947710052,,,1.0,8,0.52,control,4.0,fixed-step classical RK4,1.1664173423163927e-09,2.45387010351829e-10,0.0,K8,dense unconstrained 1/L residual tanh ResNet,5.225095871126565e-10,32,2.795241121377403e-10,8,0.44,0.0,control_n32_L8_s15_sw0p65_A1_g1_r0_dt0p01,15,0.65,1.5914971879355093e-10,3.8172690417107455e-10,2.423160390346217e-10,4.694620508014273e-11,2.2364469605934864e-10,1.4059831077162244e-10,2.8256629006074117e-10,2.9661908396119346e-10,3.0099608867288306e-10,0.0,3.8172690417107455e-10,3.211592564614101e-09,coupled q/r finite-matrix response projection,,,2.9722024083103995e-10,5.599342218123415e-12,2.9722024083103995e-10,1.3716984065269428e-14,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,01c26138bcd55a05d19f22a487c4f3676a9ce0d22b0203710d72b7aff3f4fb5f,32,0.02,32.0,0.0,0.5328451853135774,0.3836006813318365,2.6977727206658204,8.0,32.0,1.0,21,9.68,depth,32.0,fixed-step classical RK4,0.31599400035823605,0.0036976954366039773,4.1600086798764294e-32,K0,dense unconstrained 1/L residual tanh ResNet,0.01877776035010575,64,0.004820999065516677,0,0.44,0.0,depth_n64_L32_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,0.004279088446326131,0.010005639193526044,0.008405026329579542,0.003014606414814001,0.03024370199161266,0.001274071971644114,0.0058208190929287034,0.006095457581873065,0.004820999065516677,0.0,0.005024916742651241,0.012573426813282818,coupled q/r finite-matrix response projection,8.0,32.0,0.010005639193525123,2.5438405243138006e-16,0.010005639193525049,5.551115123125783e-17,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,01c26138bcd55a05d19f22a487c4f3676a9ce0d22b0203710d72b7aff3f4fb5f,32,0.02,32.0,0.0,0.5328451853135774,0.3836006813318365,2.6977727206658204,8.0,32.0,1.0,27,3.96,depth,32.0,fixed-step classical RK4,0.023122448422921608,0.00020149213034772667,3.0814879110195774e-32,K1,dense unconstrained 1/L residual tanh ResNet,0.0013641787693033152,64,0.0003380674841423026,1,0.28,0.0,depth_n64_L32_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,0.0002728543740525694,0.0007268960891302729,0.0005013626259655694,0.00018920179784443636,0.0025708322167431615,0.0001483539255523192,0.00030321822533799117,0.0006567119988535287,0.0003380674841423026,0.0,0.00067165518861404,0.0015018873399953805,coupled q/r finite-matrix response projection,8.0,32.0,0.0007268960148684475,2.5438405243138006e-16,0.000726896014868398,5.551115123125783e-17,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,01c26138bcd55a05d19f22a487c4f3676a9ce0d22b0203710d72b7aff3f4fb5f,32,0.02,32.0,0.0,0.5328451853135774,0.3836006813318365,2.6977727206658204,8.0,32.0,1.0,23,7.92,depth,32.0,fixed-step classical RK4,0.0020647881900753597,1.0967117929411935e-05,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.00012271928644141025,64,1.5929955492290723e-05,2,0.32,0.0,depth_n64_L32_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,1.234117126340231e-05,6.539038092542323e-05,5.553064499887152e-05,9.573203509923457e-06,9.945238020390275e-05,5.91764638058212e-06,4.430761641632463e-05,4.003551087152363e-05,1.5929955492290723e-05,0.0,1.9508956219060588e-05,7.191775092866368e-05,coupled q/r finite-matrix response projection,8.0,32.0,6.53903809242891e-05,2.0014830212433605e-16,6.53903809242891e-05,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,01c26138bcd55a05d19f22a487c4f3676a9ce0d22b0203710d72b7aff3f4fb5f,32,0.02,32.0,0.0,0.5328451853135774,0.3836006813318365,2.6977727206658204,8.0,32.0,1.0,31,0.88,depth,32.0,fixed-step classical RK4,5.158602451820718e-05,2.3508028515931357e-07,0.0,K3,dense unconstrained 1/L residual tanh ResNet,3.074304278366039e-06,64,3.6535684073527855e-07,3,0.28,0.0,depth_n64_L32_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,5.012840593474812e-07,1.6381282329162757e-06,1.4131143677073561e-06,3.9349398822182297e-07,2.4310573193528063e-06,1.4359515604356332e-07,2.5636805454561156e-07,9.273792943452168e-07,3.6535684073527855e-07,0.0,1.4355021016753755e-06,2.7862785353272305e-06,coupled q/r finite-matrix response projection,8.0,32.0,1.6215972975414265e-06,2.7194799110210365e-16,1.621597297530429e-06,0.0,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,5b93eaf9105aad99413121bf1072b58b2653e44970ae141bceaf5c1b417ab7c9,8,0.02,32.0,1.5407439555097887e-33,0.6872097198263502,0.5815109826705543,2.1799118026779007,8.0,32.0,1.0,8,0.84,depth,32.0,fixed-step classical RK4,1.555601958137812,0.012175008457586638,5.546678239835239e-32,K0,dense unconstrained 1/L residual tanh ResNet,0.07551294683926082,64,0.012139120762525704,0,0.52,0.0,depth_n64_L8_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,0.023750117504572125,0.05189323104067051,0.03424662600054492,0.015023853413708594,0.03875155981854957,0.004722518156599964,0.019184317440270406,0.039032618754746354,0.013091252227425887,0.0,0.05189323104067051,0.12390129612801065,coupled q/r finite-matrix response projection,8.0,32.0,0.04894256739790391,2.5438405243138006e-16,0.04894256739790391,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,5b93eaf9105aad99413121bf1072b58b2653e44970ae141bceaf5c1b417ab7c9,8,0.02,32.0,1.5407439555097887e-33,0.6872097198263502,0.5815109826705543,2.1799118026779007,8.0,32.0,1.0,6,3.16,depth,32.0,fixed-step classical RK4,0.10127191159905996,0.00018683256992930061,5.546678239835239e-32,K1,dense unconstrained 1/L residual tanh ResNet,0.0046676953821231815,64,0.00020416217919916197,1,0.36,0.0,depth_n64_L8_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,0.0025848203521277465,0.0032076856357836202,0.0030948762684104036,0.001519789819121961,0.0009155967723863086,0.00010254482123686626,0.001856616848200631,0.0009539555053631351,0.00022017563178447643,0.0,0.0011662086782468978,0.004322406623550505,coupled q/r finite-matrix response projection,8.0,32.0,0.0032076210161753886,2.5438405243138006e-16,0.0032076210161753336,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,5b93eaf9105aad99413121bf1072b58b2653e44970ae141bceaf5c1b417ab7c9,8,0.02,32.0,1.5407439555097887e-33,0.6872097198263502,0.5815109826705543,2.1799118026779007,8.0,32.0,1.0,8,1.2,depth,32.0,fixed-step classical RK4,0.014509522067153086,4.916133944268651e-05,4.3140830754274083e-32,K2,dense unconstrained 1/L residual tanh ResNet,0.0006701958703669375,64,4.936528304782697e-05,2,0.48,0.0,depth_n64_L8_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,0.000219360301292449,0.00046056511630364,0.0004140227526721766,0.00012792154642029375,0.00012421290728528768,1.777850386988633e-05,7.203807168403836e-05,0.00021728238371367863,5.323724710379376e-05,0.0,0.00046056511630364,0.000786621538631665,coupled q/r finite-matrix response projection,8.0,32.0,0.0004569122362728215,2.5438405243138006e-16,0.0004569122362727743,1.2412670766236366e-16,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,5b93eaf9105aad99413121bf1072b58b2653e44970ae141bceaf5c1b417ab7c9,8,0.02,32.0,1.5407439555097887e-33,0.6872097198263502,0.5815109826705543,2.1799118026779007,8.0,32.0,1.0,7,10.48,depth,32.0,fixed-step classical RK4,0.00044228209014460186,5.38334968867614e-06,1.0477058897466563e-31,K3,dense unconstrained 1/L residual tanh ResNet,2.0306327482761417e-05,64,5.795552983635264e-06,3,0.4,0.0,depth_n64_L8_s8_sw0p65_A1_g1_r0_dt0p02,8,0.65,1.6282775017292514e-05,1.3954705620130587e-05,1.089945925773858e-05,8.739298183196622e-06,3.0248254113281377e-05,2.9486216191754178e-06,1.2185218444867837e-05,9.429247844283151e-06,6.250126956508992e-06,0.0,1.0199712009679294e-05,2.2186835225178584e-05,coupled q/r finite-matrix response projection,8.0,32.0,1.3954705619414272e-05,2.5438405243138006e-16,1.3954705619414272e-05,2.220446049250313e-16,ordinary Euclidean muP gradient flow
0.95,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,954799321254672619e6d51fc1196d5bc227b7950a142515d8c5d0e5d8546423,16,0.02,32.0,1.3866695599588098e-32,0.7868680618939068,0.6543755867455371,2.0483881839592084,8.0,32.0,1.05,16,0.76,neighborhood,32.0,fixed-step classical RK4,0.6960540335800238,0.014484944239265904,7.703719777548943e-33,K0,dense unconstrained 1/L residual tanh ResNet,0.028491748381956273,64,0.012891149393177006,0,0.6,0.0,neighborhood_n64_L16_s11_sw0p6_A0p95_g1p05_r0_dt0p02,11,0.6,0.013817539226234837,0.02241924682927879,0.013983487451027758,0.010120245579112445,0.05740863491324804,0.004993619270378183,0.01566239862874335,0.01856445167535669,0.014747560396691917,0.0,0.02241924682927879,0.05007810918673649,coupled q/r finite-matrix response projection,8.0,32.0,0.022037770288941837,3.7238012298709097e-16,0.022037770288941837,5.551115123125783e-17,ordinary Euclidean muP gradient flow
0.95,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,954799321254672619e6d51fc1196d5bc227b7950a142515d8c5d0e5d8546423,16,0.02,32.0,1.3866695599588098e-32,0.7868680618939068,0.6543755867455371,2.0483881839592084,8.0,32.0,1.05,10,10.4,neighborhood,32.0,fixed-step classical RK4,0.07015452736330237,0.0005836924693720578,3.0814879110195774e-32,K1,dense unconstrained 1/L residual tanh ResNet,0.00284295188101313,64,0.0005039410585028467,1,0.64,0.0,neighborhood_n64_L16_s11_sw0p6_A0p95_g1p05_r0_dt0p02,11,0.6,0.0011665559783432347,0.0022370280366704382,0.0015055698559105033,0.0007689368781462958,0.0023905358544008765,0.00019550808588414403,0.002011836756842171,0.0016545554829540852,0.000576511912939053,0.0,0.000508910435271097,0.0016470629203167526,coupled q/r finite-matrix response projection,8.0,32.0,0.0022370280366698506,1.5700924586837752e-16,0.0022370280366696997,5.551115123125783e-17,ordinary Euclidean muP gradient flow
0.95,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,954799321254672619e6d51fc1196d5bc227b7950a142515d8c5d0e5d8546423,16,0.02,32.0,1.3866695599588098e-32,0.7868680618939068,0.6543755867455371,2.0483881839592084,8.0,32.0,1.05,16,0.76,neighborhood,32.0,fixed-step classical RK4,0.002380622550578092,1.0530142356927152e-05,4.930380657631324e-32,K2,dense unconstrained 1/L residual tanh ResNet,9.661130096582475e-05,64,8.10026850318007e-06,2,0.44,0.0,neighborhood_n64_L16_s11_sw0p6_A0p95_g1p05_r0_dt0p02,11,0.6,6.588988608356713e-05,7.602034714802744e-05,7.014737127693635e-05,5.13848789482406e-05,7.468180822371813e-05,2.8162998764735825e-06,2.131230394293659e-05,4.6405442846151094e-05,9.2667608866046e-06,0.0,7.602034714802744e-05,0.00011002104526126457,coupled q/r finite-matrix response projection,8.0,32.0,7.481138112507165e-05,2.2887833992611187e-16,7.481138112503061e-05,0.0,ordinary Euclidean muP gradient flow
0.95,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,954799321254672619e6d51fc1196d5bc227b7950a142515d8c5d0e5d8546423,16,0.02,32.0,1.3866695599588098e-32,0.7868680618939068,0.6543755867455371,2.0483881839592084,8.0,32.0,1.05,15,9.68,neighborhood,32.0,fixed-step classical RK4,0.00019970821453300523,5.822807099910351e-07,0.0,K3,dense unconstrained 1/L residual tanh ResNet,7.996956444391658e-06,64,7.627631282437447e-07,3,0.24,0.0,neighborhood_n64_L16_s11_sw0p6_A0p95_g1p05_r0_dt0p02,11,0.6,3.5046307693054464e-06,6.292549618448451e-06,3.88727939466004e-06,2.703143236548685e-06,1.0418803406378396e-05,6.27488159932188e-07,2.206051306048981e-06,4.953394946882855e-06,8.726060771662513e-07,0.0,6.1521881297996836e-06,1.4505174356901076e-05,coupled q/r finite-matrix response projection,8.0,32.0,6.292549617371825e-06,2.2887833992611187e-16,6.2925496173648054e-06,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.05,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8c3aa0cbc24e9293fc557dcef281c3ce7afc0d96aa7a505721a187ebba6cb147,16,0.02,32.0,7.703719777548943e-33,0.6061623152692905,0.6363004104247353,2.1088126651860337,8.0,32.0,0.95,13,0.88,neighborhood,32.0,fixed-step classical RK4,1.176300244810227,0.011229534247889215,1.232595164407831e-32,K0,dense unconstrained 1/L residual tanh ResNet,0.06964617204239194,64,0.010442607328610071,0,0.68,0.0,neighborhood_n64_L16_s12_sw0p7_A1p05_g0p95_r0_dt0p02,12,0.7,0.0118674768951742,0.042216884894859634,0.02679896138312302,0.009742613893263813,0.023779348841182137,0.003228117482251866,0.025562158708859885,0.03386041729769379,0.011780264647586653,0.0,0.03981291440270582,0.12447534100931791,coupled q/r finite-matrix response projection,8.0,32.0,0.03690782269313309,1.6653345369377348e-16,0.03690782269313308,1.1102230246251565e-16,ordinary Euclidean muP gradient flow
1.05,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8c3aa0cbc24e9293fc557dcef281c3ce7afc0d96aa7a505721a187ebba6cb147,16,0.02,32.0,7.703719777548943e-33,0.6061623152692905,0.6363004104247353,2.1088126651860337,8.0,32.0,0.95,11,1.04,neighborhood,32.0,fixed-step classical RK4,0.06283209372650023,0.00041299403540572113,1.6948183510607676e-32,K1,dense unconstrained 1/L residual tanh ResNet,0.0033948017956972466,64,0.00035773348626352597,1,0.76,0.0,neighborhood_n64_L16_s12_sw0p7_A1p05_g0p95_r0_dt0p02,12,0.7,0.0008802833152232394,0.002057800916360188,0.001755285307939126,0.0006777947273459202,0.0031776398710928674,0.00013488447504317325,0.000725468535281747,0.0012862000903403582,0.0004035577522811113,0.0,0.0016655808625663556,0.005333593073796339,coupled q/r finite-matrix response projection,8.0,32.0,0.001980536610862531,1.2412670766236366e-16,0.001980536610862531,0.0,ordinary Euclidean muP gradient flow
1.05,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8c3aa0cbc24e9293fc557dcef281c3ce7afc0d96aa7a505721a187ebba6cb147,16,0.02,32.0,7.703719777548943e-33,0.6061623152692905,0.6363004104247353,2.1088126651860337,8.0,32.0,0.95,16,11.24,neighborhood,32.0,fixed-step classical RK4,0.0037102087020526447,1.3489898231422404e-05,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.00019323361530020433,64,1.1023480173097645e-05,2,0.68,0.0,neighborhood_n64_L16_s12_sw0p7_A1p05_g0p95_r0_dt0p02,12,0.7,6.0856673140575745e-05,0.00011713093563822725,9.674627922067642e-05,4.283300747045652e-05,5.333524224995389e-05,4.0621866235768245e-06,5.55646030631142e-05,8.601624561673923e-05,1.2435545040627234e-05,0.0,0.00011713093563822725,0.00013318668622832927,coupled q/r finite-matrix response projection,8.0,32.0,0.00011713093563797232,1.5700924586837752e-16,0.0001171309356378958,0.0,ordinary Euclidean muP gradient flow
1.05,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,8c3aa0cbc24e9293fc557dcef281c3ce7afc0d96aa7a505721a187ebba6cb147,16,0.02,32.0,7.703719777548943e-33,0.6061623152692905,0.6363004104247353,2.1088126651860337,8.0,32.0,0.95,16,0.76,neighborhood,32.0,fixed-step classical RK4,0.00014619741990550401,1.15792645851797e-06,4.622231866529366e-33,K3,dense unconstrained 1/L residual tanh ResNet,8.040450677360247e-06,64,1.2553416066069908e-06,3,0.4,0.0,neighborhood_n64_L16_s12_sw0p7_A1p05_g0p95_r0_dt0p02,12,0.7,3.4457748559705677e-06,4.873818198397223e-06,4.528498734112832e-06,2.2648477252731725e-06,7.090328970746525e-06,3.5105554513359394e-07,2.1156044202600807e-06,2.951304885227753e-06,1.4161459761529985e-06,0.0,4.873818198397223e-06,1.0450140393240981e-05,coupled q/r finite-matrix response projection,8.0,32.0,4.591193627489078e-06,1.2412670766236366e-16,4.591193627471779e-06,0.0,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,2cd2c0a22c7eb3f70ecf36ae441265d764b18f17927730ed343f40ed76ddb65b,16,0.005,8.0,7.085999506463313e-20,0.5779860273549864,0.720778696400766,2.0798753008318087,,,1.0,12,8.0,refinement,8.0,fixed-step classical RK4,0.011531996854486363,0.00017758394297432965,0.0,K1,dense unconstrained 1/L residual tanh ResNet,0.0025617798478118404,64,0.00027252746518465344,1,0.24,0.0,refinement_n64_L16_s4_sw0p65_A1_g1_r0_dt0p005,4,0.65,0.0011748332666999893,0.0014806729571948272,0.0010447088545429213,0.0006259807534199442,0.00198159922107261,0.00019976289899120703,0.0007936165355237079,0.0011415378503164563,0.00032720975719960664,0.0,0.000831873386084906,0.0022428964241329925,coupled q/r finite-matrix response projection,,,0.0014806729571948272,9.005154870060483e-08,0.0014806729571948272,6.456056014893464e-12,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,2cd2c0a22c7eb3f70ecf36ae441265d764b18f17927730ed343f40ed76ddb65b,16,0.005,8.0,7.085999506463313e-20,0.5779860273549864,0.720778696400766,2.0798753008318087,,,1.0,14,4.28,refinement,8.0,fixed-step classical RK4,0.0012647805358369532,8.305370511650894e-06,0.0,K2,dense unconstrained 1/L residual tanh ResNet,0.0002837146481972563,64,9.539733134560741e-06,2,0.2,0.0,refinement_n64_L16_s4_sw0p65_A1_g1_r0_dt0p005,4,0.65,7.257538403629059e-05,0.00016398310241394972,0.0001101276134087085,3.343785342140516e-05,0.00014537898123442023,8.129676657198104e-06,5.34277949772251e-05,0.00012187329791820392,1.1453868550803369e-05,0.0,0.00012661451370610754,0.0002812286069992321,coupled q/r finite-matrix response projection,,,0.00016398310241394972,2.3386844294900917e-09,0.00016398308130530204,8.992719120375281e-14,ordinary Euclidean muP gradient flow
1.0,False,91223842b0e681fe8f896e359909d9fcca08d34d2d3bf7cc88c734a4658a1fd6,2cd2c0a22c7eb3f70ecf36ae441265d764b18f17927730ed343f40ed76ddb65b,16,0.005,8.0,7.085999506463313e-20,0.5779860273549864,0.720778696400766,2.0798753008318087,,,1.0,16,1.28,refinement,8.0,fixed-step classical RK4,6.00521337318813e-05,7.55457326924755e-07,0.0,K3,dense unconstrained 1/L residual tanh ResNet,1.343153455652701e-05,64,8.334510346388419e-07,3,0.28,0.0,refinement_n64_L16_s4_sw0p65_A1_g1_r0_dt0p005,4,0.65,3.753291143268062e-06,7.763239299608266e-06,6.080295593727372e-06,2.1548751812320353e-06,9.5916847479218e-06,5.82045155628208e-07,9.233975298528189e-07,4.958344358375606e-06,1.000681933093081e-06,0.0,7.763239299608266e-06,1.3765740674425434e-05,coupled q/r finite-matrix response projection,,,7.72339919673244e-06,4.3553273387938443e-10,7.723217441123316e-06,2.624456628254708e-14,ordinary Euclidean muP gradient flow
