tag,order,adjoint_rms_error,adjoint_relative_rms_error,kernel_fro_error,reconstructed_psd_kernel_action_error,reconstructed_psd_kernel_min_eigenvalue,exact_kernel_min_eigenvalue
smooth_generic,0,0.431020914660319,0.2973744105943718,1.7570472350044952,0.02004348239605351,0.9844981239788946,1.364371266824766
smooth_generic,1,0.09426192091339179,0.06503416010613787,0.4244940616518212,0.0049255061046458454,1.2905559845441013,1.364371266824766
smooth_generic,2,0.015042038568132956,0.01037795893700783,0.06924049911247647,0.0006238084139319836,1.3630455441083011,1.364371266824766
smooth_generic,4,0.00024384979099857564,0.00016823937169942182,0.0006036721571435624,1.0519945447223286e-05,1.3644875240237209,1.364371266824766
smooth_generic,6,3.875598419573831e-06,2.6738929748444284e-06,5.593384515017642e-06,2.3543708432731463e-07,1.364374342706041,1.364371266824766
smooth_generic,8,1.8761048796394095e-08,1.2943816966182978e-08,5.0056370667838324e-08,1.3950032372357775e-09,1.364371283777558,1.364371266824766
smooth_generic,10,7.196041841054691e-11,4.964767667440255e-11,5.819786042844602e-11,2.458697491683539e-12,1.3643712668448835,1.364371266824766
