tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_generic,17,0.425,0,0,0.35745591135299365,1.8551357787118021,0.6666556280032762
smooth_generic,17,0.425,0,1,0.07377192509106646,2.1418054781814067,0.8970654730930169
smooth_generic,17,0.425,0,2,-0.22592480460353048,1.9492227870266294,0.7177495926380769
smooth_generic,17,0.425,1,0,0.07377192509106646,2.1418054781814067,0.8970654730930169
smooth_generic,17,0.425,1,1,0.15436822947231035,2.5244636038630266,1.5229506339020087
smooth_generic,17,0.425,1,2,-0.056252810933889404,2.2711645933017626,1.0723318207826187
smooth_generic,17,0.425,2,0,-0.22592480460353048,1.9492227870266294,0.7177495926380769
smooth_generic,17,0.425,2,1,-0.056252810933889404,2.2711645933017626,1.0723318207826187
smooth_generic,17,0.425,2,2,0.3461290383328645,2.0609381320027547,0.9850926431790428
smooth_generic,18,0.45,0,0,0.3664581140345311,1.831002025689499,0.6366934135823419
smooth_generic,18,0.45,0,1,0.0771663674500501,2.0967670467458537,0.8604263003043705
smooth_generic,18,0.45,0,2,-0.2345731817508018,1.917034657711443,0.698843605346506
smooth_generic,18,0.45,1,0,0.0771663674500501,2.0967670467458537,0.8604263003043705
smooth_generic,18,0.45,1,1,0.15724866596925613,2.447684623628547,1.4707814333405154
smooth_generic,18,0.45,1,2,-0.05875667612835753,2.2142914642032845,1.0537705456090072
smooth_generic,18,0.45,2,0,-0.2345731817508018,1.917034657711443,0.698843605346506
smooth_generic,18,0.45,2,1,-0.05875667612835753,2.2142914642032845,1.0537705456090072
smooth_generic,18,0.45,2,2,0.356814185963031,2.0191911235828304,0.9352413943920102
smooth_generic,19,0.475,0,0,0.3758574164611042,1.8071942663329528,0.633626367667912
smooth_generic,19,0.475,0,1,0.08110891610731653,2.051336361662129,0.8463893313128911
smooth_generic,19,0.475,0,2,-0.24355725390218727,1.8856973921404119,0.6949981357356775
smooth_generic,19,0.475,1,0,0.08110891610731653,2.051336361662129,0.8463893313128911
smooth_generic,19,0.475,1,1,0.1602195351940507,2.370243810084451,1.4483791575711915
smooth_generic,19,0.475,1,2,-0.06124686302787005,2.1575440961523706,1.0510488949142487
smooth_generic,19,0.475,2,0,-0.24355725390218727,1.8856973921404119,0.6949981357356775
smooth_generic,19,0.475,2,1,-0.06124686302787005,2.1575440961523706,1.0510488949142487
smooth_generic,19,0.475,2,2,0.3678926450355462,1.9789646116347328,0.8969989120666052
smooth_generic,20,0.5,0,0,0.3853447383213906,1.78468671431669,0.6403160819898436
smooth_generic,20,0.5,0,1,0.08540540478583314,2.0064994322742318,0.8424495218329913
smooth_generic,20,0.5,0,2,-0.2525013490712787,1.8558438760036973,0.6910908607646945
smooth_generic,20,0.5,1,0,0.08540540478583314,2.0064994322742318,0.8424495218329913
smooth_generic,20,0.5,1,1,0.1631967266734897,2.293143659789056,1.4461610815384762
smooth_generic,20,0.5,1,2,-0.06354405281616732,2.101591078034082,1.0547791526891386
smooth_generic,20,0.5,2,0,-0.2525013490712787,1.8558438760036973,0.6910908607646945
smooth_generic,20,0.5,2,1,-0.06354405281616732,2.101591078034082,1.0547791526891386
smooth_generic,20,0.5,2,2,0.3789762202124467,1.9403755589799727,0.8744008630438854
smooth_generic,21,0.525,0,0,0.3946592247337677,1.764084610825968,0.648056545755874
smooth_generic,21,0.525,0,1,0.08984753282246359,1.963282699925151,0.8389116576945491
smooth_generic,21,0.525,0,2,-0.2611468774568108,1.8278123277975311,0.6869645530404979
smooth_generic,21,0.525,1,0,0.08984753282246359,1.963282699925151,0.8389116576945491
smooth_generic,21,0.525,1,1,0.1661603659203955,2.217877204509587,1.4453243078826292
smooth_generic,21,0.525,1,2,-0.06555839561660183,2.0472445665014942,1.059807380146818
smooth_generic,21,0.525,2,0,-0.2611468774568108,1.8278123277975311,0.6869645530404979
smooth_generic,21,0.525,2,1,-0.06555839561660183,2.0472445665014942,1.059807380146818
smooth_generic,21,0.525,2,2,0.38984743105727127,1.9034355574057427,0.8663023060103375
smooth_generic,22,0.55,0,0,0.40377054874378904,1.7453684735407995,0.6560478754072528
smooth_generic,22,0.55,0,1,0.09429184775462436,1.9224461053406676,0.8354783854830584
smooth_generic,22,0.55,0,2,-0.26947250484927504,1.8016885453801972,0.6891466192359563
smooth_generic,22,0.55,1,0,0.09429184775462436,1.9224461053406676,0.8354783854830584
smooth_generic,22,0.55,1,1,0.1691859975682651,2.1461770572336776,1.431333964840582
smooth_generic,22,0.55,1,2,-0.0673356856729298,1.995544032441108,1.06022374606335
smooth_generic,22,0.55,2,0,-0.26947250484927504,1.8016885453801972,0.6891466192359563
smooth_generic,22,0.55,2,1,-0.0673356856729298,1.995544032441108,1.06022374606335
smooth_generic,22,0.55,2,2,0.4005414333071922,1.8684633023489587,0.8606248125416155
smooth_generic,23,0.575,0,0,0.41278904543338285,1.728564286271813,0.6639585631512811
smooth_generic,23,0.575,0,1,0.09867735206108826,1.8846134402981451,0.833630962151393
smooth_generic,23,0.575,0,2,-0.2775896669368746,1.7777641147578136,0.6980313133163486
