tag,order,adjoint_rms_error,adjoint_relative_rms_error,kernel_fro_error,reconstructed_psd_kernel_action_error,reconstructed_psd_kernel_min_eigenvalue,exact_kernel_min_eigenvalue
smooth_aligned,0,0.5498299114373087,0.4706804512386688,1.7150808819963568,0.005708622622471205,0.0008053920298478229,0.0011980959109581099
smooth_aligned,1,0.15686550499109272,0.1342843034493725,0.886882745723678,0.003992730699283073,0.000993897794610327,0.0011980959109581099
smooth_aligned,2,0.03548319296595872,0.030375294121317505,0.2318484389391558,0.000807213555091408,0.0011480593311685252,0.0011980959109581099
smooth_aligned,4,0.0009949812070680522,0.0008517510484152398,0.0038467055189816985,2.4569986437381217e-06,0.0011973630671454905,0.0011980959109581099
smooth_aligned,6,8.805618165295236e-06,7.538026297336406e-06,1.4404064187399724e-05,4.598222666746022e-08,0.0011981002740705962,0.0011980959109581099
smooth_aligned,8,3.6554811916144484e-08,3.129265070839517e-08,2.86585791484789e-07,2.41511433815001e-09,0.0011980959583612395,0.0011980959109581099
smooth_aligned,10,1.1275410804222477e-10,9.652285797546886e-11,3.7689957900553653e-10,1.5018078911317385e-12,0.0011980959108785889,0.0011980959109581099
